date,actual,sarimax,sarimax_lower,sarimax_upper
2016-05-14 20:00:00,86.66666666666667,110.72253959181738,-17.175985802296765,238.62106498593153
2016-05-14 21:00:00,75.0,77.41615536061933,-57.731505019176225,212.5638157404149
2016-05-14 22:00:00,61.666666666666664,63.361496697642735,-74.55013989761107,201.27313329289655
2016-05-14 23:00:00,48.333333333333336,56.39765529508993,-82.95964202026484,195.75495261044472
2016-05-15 00:00:00,53.333333333333336,54.029850985809915,-86.0891725625114,194.1488745341312
2016-05-15 01:00:00,55.0,54.82070062629012,-85.70119695588588,195.34259820846611
2016-05-15 02:00:00,51.666666666666664,54.07229458675039,-86.66310051157387,194.80768968507465
2016-05-15 03:00:00,40.0,53.27325829548788,-87.57539376727728,194.12191035825305
2016-05-15 04:00:00,51.666666666666664,53.98041861922822,-86.9283472116715,194.8891844501279
2016-05-15 05:00:00,56.666666666666664,62.89876495542531,-78.04191687645188,203.8394467873025
2016-05-15 06:00:00,51.666666666666664,72.00334916578359,-68.95428031783399,212.96097864940117
2016-05-15 07:00:00,93.33333333333333,101.39618326836477,-39.570446285627625,242.36281282235717
2016-05-15 08:00:00,118.33333333333333,119.40285783811171,-21.56855142014703,260.37426709637043
2016-05-15 09:00:00,101.66666666666667,110.39669599132377,-30.57725170225278,251.3706436849003
2016-05-15 10:00:00,108.33333333333333,120.31999776475112,-20.65529807338166,261.29529360288393
2016-05-15 11:00:00,105.0,120.83655245264217,-20.139459379895555,261.81256428517986
2016-05-15 12:00:00,96.66666666666667,116.52722028994177,-24.449171805769737,257.50361238565324
2016-05-15 13:00:00,136.66666666666666,110.14957713079853,-30.82701692218437,251.12617118378142
2016-05-15 14:00:00,88.33333333333333,104.91598714253448,-36.06071416900713,245.89268845407608
2016-05-15 15:00:00,93.33333333333333,100.22615612632214,-40.75060214563766,241.20291439828193
2016-05-15 16:00:00,143.33333333333334,125.411349575826,-15.565438893463607,266.3881380451156
2016-05-15 17:00:00,236.66666666666666,187.68333647900627,46.706532331716375,328.6601406262962
2016-05-15 18:00:00,98.33333333333333,182.13842255164735,41.161609881263246,323.11523522203146
2016-05-15 19:00:00,96.66666666666667,110.53295955008272,-9.726380494662166,230.79229959482763
2016-05-15 20:00:00,246.66666666666666,85.95029088384268,-41.94822379723864,213.84880556492402
2016-05-15 21:00:00,203.33333333333334,59.43070430132181,-75.71694519159465,194.57835379423827
2016-05-15 22:00:00,86.66666666666667,46.9228924242918,-90.9887332503531,184.8345180989367
2016-05-15 23:00:00,83.33333333333333,43.003436583574484,-96.35384979854106,182.36072296569003
2016-05-16 00:00:00,61.666666666666664,43.81437028322463,-96.30464232648188,183.93338289293115
2016-05-16 01:00:00,53.333333333333336,45.66897343998184,-94.85291320089993,186.19086008086362
2016-05-16 02:00:00,56.666666666666664,45.92111650382216,-94.81426765189278,186.6565006595371
2016-05-16 03:00:00,53.333333333333336,45.567800433934565,-95.28084068557487,186.416441553444
2016-05-16 04:00:00,55.0,47.419902411320635,-93.48885247599472,188.328657298636
2016-05-16 05:00:00,51.666666666666664,55.41116092353418,-85.52950996458803,196.35183181165638
2016-05-16 06:00:00,53.333333333333336,63.873673004554504,-77.08394553521877,204.83129154432777
2016-05-16 07:00:00,61.666666666666664,95.56074620974664,-45.4058724003545,236.52736481984778
2016-05-16 08:00:00,88.33333333333333,114.8750768995858,-26.09632141475693,255.84647521392856
2016-05-16 09:00:00,70.0,106.47881366039576,-34.495123089251706,247.45275041004322
2016-05-16 10:00:00,148.33333333333334,116.98348186753081,-23.991803026666148,257.95876676172776
2016-05-16 11:00:00,103.33333333333333,118.9083109266993,-22.067689961899333,259.8843118152979
2016-05-16 12:00:00,206.66666666666666,113.26355479189249,-27.712826359879557,254.23993594366453
2016-05-16 13:00:00,266.6666666666667,110.07260417724451,-30.90397893180746,251.0491872862965
2016-05-16 14:00:00,88.33333333333333,102.956612777104,-38.02007759058071,243.9333031447887
2016-05-16 15:00:00,111.66666666666667,99.65986386939844,-41.316883459121925,240.6366111979188
2016-05-16 16:00:00,88.33333333333333,126.74003450039652,-14.236743030165997,267.71681203095903
2016-05-16 17:00:00,243.33333333333334,184.62749175823834,43.65069851744019,325.6042849990365
2016-05-16 18:00:00,155.0,166.9341033749183,25.957301610144498,307.9109051396921
2016-05-16 19:00:00,115.0,125.5996652906712,5.340334542336464,245.85899603900594
2016-05-16 20:00:00,96.66666666666667,114.33714884543218,-13.561356007903314,242.2356536987677
2016-05-16 21:00:00,68.33333333333333,82.58734305400942,-52.56029645167955,217.73498255969838
2016-05-16 22:00:00,46.666666666666664,61.81070219726965,-76.1009134592046,199.7223178537439
2016-05-16 23:00:00,60.0,56.599359103435944,-82.75791724892201,195.9566354557939
2016-05-17 00:00:00,50.0,54.033643072851405,-86.08535950216596,194.15264564786878
2016-05-17 01:00:00,55.0,53.58717523309491,-86.93470137063971,194.10905183682954
2016-05-17 02:00:00,51.666666666666664,52.729120225637814,-88.00625389172342,193.46449434299905
2016-05-17 03:00:00,53.333333333333336,51.21774068059423,-89.63089039996848,192.06637176115694
2016-05-17 04:00:00,53.333333333333336,51.25281882327917,-89.65592602478799,192.16156367134633
2016-05-17 05:00:00,58.333333333333336,58.95128192092264,-81.98937892779483,199.8919427696401
2016-05-17 06:00:00,56.666666666666664,68.25127587951712,-72.70633262076953,209.20888437980378
2016-05-17 07:00:00,65.0,97.14988240163532,-43.8167261689361,238.11649097220675
2016-05-17 08:00:00,56.666666666666664,114.99553966627474,-25.975848608515548,255.96692794106502
2016-05-17 09:00:00,51.666666666666664,104.8572836347024,-36.11664307538068,245.83121034478546
2016-05-17 10:00:00,53.333333333333336,119.35743557008442,-21.6178392845419,260.33271042471074
2016-05-17 11:00:00,51.666666666666664,118.37620962005875,-22.599781228966265,259.35220046908375
2016-05-17 12:00:00,53.333333333333336,118.62094595628598,-22.35542515591213,259.5973170684841
2016-05-17 13:00:00,41.666666666666664,119.51796632655623,-21.45860674292956,260.494539396042
2016-05-17 14:00:00,53.333333333333336,105.99059744020946,-34.98608288797706,246.96727776839597
2016-05-17 15:00:00,51.666666666666664,105.70605924217844,-35.27067804722665,246.68279653158353
2016-05-17 16:00:00,66.66666666666667,130.98051624324307,-9.99625125252706,271.9572837390132
2016-05-17 17:00:00,153.33333333333334,197.65854444304,56.68176120746281,338.63532767861716
2016-05-17 18:00:00,100.0,178.58757414385272,37.61078238349123,319.56436590421424
2016-05-17 19:00:00,123.33333333333333,86.63973875647619,-33.61958346366818,206.89906097662055
2016-05-17 20:00:00,118.33333333333333,81.70587668997221,-46.19261914774462,209.60437252768907
2016-05-17 21:00:00,65.0,57.51069024475038,-77.63694009901607,192.65832058851683
2016-05-17 22:00:00,46.666666666666664,44.913240479615226,-92.99836598654979,182.82484694578022
2016-05-17 23:00:00,55.0,43.23218888436975,-96.1250782670493,182.5894560357888
2016-05-18 00:00:00,51.666666666666664,43.12624139336964,-96.99275197618462,183.2452347629239
2016-05-18 01:00:00,53.333333333333336,46.449302173353885,-94.07256522266255,186.97116956937032
2016-05-18 02:00:00,55.0,48.262770403619925,-92.47259450491626,188.9981353121561
2016-05-18 03:00:00,51.666666666666664,47.64249901240693,-93.20612285878666,188.4911208836005
2016-05-18 04:00:00,51.666666666666664,48.90104811637862,-92.00768752204293,189.80978375480015
2016-05-18 05:00:00,65.0,56.75820928923801,-84.18244234969023,197.69886092816625
2016-05-18 06:00:00,70.0,65.05343246081169,-75.90416682961059,206.011031751234
2016-05-18 07:00:00,53.333333333333336,93.76741218052517,-47.199187180142346,234.73401154119267
2016-05-18 08:00:00,61.666666666666664,111.24158801397553,-29.729791050889986,252.21296707884105
2016-05-18 09:00:00,65.0,101.79955834499908,-39.17435915514828,242.77347584514644
2016-05-18 10:00:00,58.333333333333336,113.6907574501227,-27.284508194562164,254.66602309480757
2016-05-18 11:00:00,70.0,115.48093087858831,-25.49505076049249,256.45691251766914
2016-05-18 12:00:00,56.666666666666664,114.92687828680056,-26.049483615453056,255.90324018905417
2016-05-18 13:00:00,86.66666666666667,113.46575097662226,-27.510812882926174,254.44231483617068
2016-05-18 14:00:00,81.66666666666667,104.04916948153027,-36.927501636781244,245.02584059984179
2016-05-18 15:00:00,83.33333333333333,100.29116632008513,-40.68556175979626,241.2678943999665
2016-05-18 16:00:00,105.0,124.60658130428983,-16.370176985922242,265.5833395945019
2016-05-18 17:00:00,118.33333333333333,193.13394849026378,52.15717443311698,334.11072254741055
2016-05-18 18:00:00,178.33333333333334,175.57312936136054,34.59634677868766,316.5499119440334
2016-05-18 19:00:00,143.33333333333334,111.21516933871783,-9.044145057970965,231.47448373540664
2016-05-18 20:00:00,223.33333333333334,110.5888596003523,-17.309627966759592,238.48734716746418
2016-05-18 21:00:00,81.66666666666667,74.21016802639984,-60.93745391254673,209.3577899653464
2016-05-18 22:00:00,51.666666666666664,55.481710803746154,-82.42988723155761,193.39330883904992
2016-05-18 23:00:00,56.666666666666664,51.734308802257914,-87.62294990854835,191.09156751306418
2016-05-19 00:00:00,51.666666666666664,50.58705805055391,-89.53192687423706,190.70604297534487
2016-05-19 01:00:00,51.666666666666664,51.41293134888845,-89.10892760029593,191.9347902980728
2016-05-19 02:00:00,50.0,50.23947325148981,-90.4958832091989,190.97482971217852
2016-05-19 03:00:00,51.666666666666664,48.9199687119343,-91.92864471091272,189.76858213478133
2016-05-19 04:00:00,56.666666666666664,50.30032153309469,-90.60840565672655,191.20904872291592
2016-05-19 05:00:00,55.0,58.706048761267056,-82.23459442892914,199.64669195146325
2016-05-19 06:00:00,58.333333333333336,66.5377283243651,-74.41986251725618,207.4953191659864
2016-05-19 07:00:00,50.0,91.39956675419867,-49.56702415763158,232.36615766602893
2016-05-19 08:00:00,53.333333333333336,107.49279501491509,-33.478575601094064,248.46416563092424
2016-05-19 09:00:00,36.666666666666664,98.94429249385962,-42.02961655742129,239.91820154514053
2016-05-19 10:00:00,55.0,110.36651090548278,-30.6087462903304,251.34176810129597
2016-05-19 11:00:00,51.666666666666664,111.65325929610799,-29.322713894098598,252.62923248631458
2016-05-19 12:00:00,55.0,108.74623617463931,-32.23011727873984,249.72258962801845
2016-05-19 13:00:00,50.0,106.039271883576,-34.9372835271045,247.0158272942565
2016-05-19 14:00:00,63.333333333333336,91.58257579547512,-49.394086874025646,232.5592384649759
2016-05-19 15:00:00,81.66666666666667,91.16707901709631,-49.80964061429657,232.1437986484892
2016-05-19 16:00:00,90.0,118.75284279071221,-22.223907054649345,259.7295926360738
2016-05-19 17:00:00,208.33333333333334,177.0312773861823,36.05451174900014,318.00804302336445
2016-05-19 18:00:00,120.0,164.0905743901898,23.113800226801033,305.06734855357854
2016-05-19 19:00:00,98.33333333333333,110.09961944217636,-10.15968777755333,230.35892666190605
2016-05-19 20:00:00,118.33333333333333,107.01545978455684,-20.883020195396938,234.91393976451062
2016-05-19 21:00:00,66.66666666666667,70.86738946787959,-64.28022476078404,206.0150036965432
2016-05-19 22:00:00,50.0,53.71946080543472,-84.19212949569632,191.63105110656576
2016-05-19 23:00:00,56.666666666666664,51.9726608927586,-87.38459007492895,191.32991186044615
2016-05-20 00:00:00,51.666666666666664,50.31103978428084,-89.80793739358379,190.43001696214546
2016-05-20 01:00:00,51.666666666666664,52.229404000642916,-88.29244719971732,192.75125520100315
2016-05-20 02:00:00,36.666666666666664,52.072399436158236,-88.66294927477475,192.80774814709122
2016-05-20 03:00:00,58.333333333333336,51.32200898267217,-89.52659668996122,192.17061465530557
2016-05-20 04:00:00,51.666666666666664,53.57880099604924,-87.32991844332565,194.48752043542413
2016-05-20 05:00:00,61.666666666666664,60.847961184119626,-80.09267425550935,201.78859662374862
2016-05-20 06:00:00,66.66666666666667,67.91596025528165,-73.04162283570918,208.87354334627247
2016-05-20 07:00:00,80.0,92.20532473588248,-48.761258425284055,233.17190789704904
2016-05-20 08:00:00,126.66666666666667,107.11001081790755,-33.861352047420326,248.08137368323543
2016-05-20 09:00:00,73.33333333333333,97.12845646362405,-43.84544483696635,238.10235776421445
2016-05-20 10:00:00,81.66666666666667,109.73834945046046,-31.236899994657406,250.71359889557834
2016-05-20 11:00:00,73.33333333333333,109.88265956286286,-31.093305876646056,250.85862500237175
2016-05-20 12:00:00,71.66666666666667,109.81348698365579,-31.16285871902545,250.78983268633704
2016-05-20 13:00:00,61.666666666666664,111.58212441303152,-29.394423246957103,252.55867207302015
2016-05-20 14:00:00,60.0,103.23590018512472,-37.74075473373661,244.21255510398606
2016-05-20 15:00:00,46.666666666666664,102.72133730830417,-38.25537457274491,243.69804918935324
2016-05-20 16:00:00,48.333333333333336,126.29148204408268,-14.685260054272405,267.26822414243776
2016-05-20 17:00:00,75.0,191.88670292391782,50.90994501091279,332.86346083692285
2016-05-20 18:00:00,78.33333333333333,170.10777782418785,29.131011384351922,311.08454426402375
2016-05-20 19:00:00,65.0,60.79873979210474,-59.460560843737056,181.05804042794654
2016-05-20 20:00:00,70.0,71.57675894949514,-56.321714070268584,199.47523196925886
2016-05-20 21:00:00,65.0,44.11866869579387,-91.02893845972866,179.2662758513164
2016-05-20 22:00:00,53.333333333333336,34.04361962256651,-103.8679635835074,171.95520282864044
2016-05-20 23:00:00,45.0,36.45713170393239,-102.90011216049118,175.81437556835596
2016-05-21 00:00:00,48.333333333333336,38.41911417551586,-101.69985589559172,178.53808424662344
2016-05-21 01:00:00,51.666666666666664,43.23181847463408,-97.290025617228,183.75366256649616
2016-05-21 02:00:00,56.666666666666664,44.231096439783656,-96.50424516179656,184.96643804136386
2016-05-21 03:00:00,48.333333333333336,46.63942797517478,-94.20917058768583,187.4880265380354
2016-05-21 04:00:00,56.666666666666664,48.34573168258291,-92.56298064680567,189.2544440119715
2016-05-21 05:00:00,51.666666666666664,57.01346669169675,-83.92716163783504,197.95409502122854
2016-05-21 06:00:00,60.0,66.16345323698879,-74.79412274384678,207.12102921782434
2016-05-21 07:00:00,56.666666666666664,90.30838310189586,-50.658192949084935,231.27495915287665
2016-05-21 08:00:00,208.33333333333334,107.9187693214853,-33.05258643364074,248.89012507661135
2016-05-21 09:00:00,310.0,95.85759938964752,-45.11629480073255,236.8314935800276
2016-05-21 10:00:00,383.3333333333333,107.76947283501904,-33.20576949988411,248.7447151699222
2016-05-21 11:00:00,431.6666666666667,108.04516530665401,-32.930793022638056,249.02112363594608
2016-05-21 12:00:00,228.33333333333334,107.40379586399531,-33.57254272846886,248.38013445645947
2016-05-21 13:00:00,343.3333333333333,106.3559674195061,-34.62057313027094,247.33250796928314
2016-05-21 14:00:00,303.3333333333333,95.59102743872161,-45.38562036997631,236.56767524741952
2016-05-21 15:00:00,361.6666666666667,91.73563391579894,-49.24107085535796,232.71233868695583
2016-05-21 16:00:00,100.0,113.16581126390872,-27.810923727615688,254.14254625543313
2016-05-21 17:00:00,95.0,176.70805688613842,35.73130605902128,317.68480771325557
2016-05-21 18:00:00,125.0,161.80790798279872,20.831148628278015,302.78466733731943
2016-05-21 19:00:00,108.33333333333333,86.31094905973112,-33.948345536283924,206.57024365574614
2016-05-21 20:00:00,95.0,94.20731677232236,-33.691149862408196,222.1057834070529
2016-05-21 21:00:00,135.0,61.06775047300401,-74.07985019386744,196.21535113987545
2016-05-21 22:00:00,73.33333333333333,46.37711902662362,-91.53445767069401,184.28869572394126
2016-05-21 23:00:00,148.33333333333334,44.90366519488744,-94.45357215325093,184.2609025430258
2016-05-22 00:00:00,60.0,44.21699649142009,-95.9019670601978,184.33596004303797
2016-05-22 01:00:00,56.666666666666664,46.744418289922095,-93.77741928085305,187.26625586069724
2016-05-22 02:00:00,51.666666666666664,46.67841544685734,-94.05691963285196,187.41375052656664
2016-05-22 03:00:00,53.333333333333336,45.535953745020336,-95.312638295584,186.38454578562465
2016-05-22 04:00:00,55.0,48.109986699365024,-92.79871910757139,189.01869250630142
2016-05-22 05:00:00,50.0,55.75370719032003,-85.18691461665784,196.6943289972979
2016-05-22 06:00:00,58.333333333333336,63.03043190024404,-77.92713755798441,203.9880013584725
2016-05-22 07:00:00,63.333333333333336,86.74044874169992,-54.22612078664578,227.70701827004564
2016-05-22 08:00:00,190.0,112.58926968079801,-28.38207955167813,253.56061891327414
2016-05-22 09:00:00,113.33333333333333,108.89574899807147,-32.07813866965097,249.8696366657939
2016-05-22 10:00:00,201.66666666666666,124.61714483880662,-16.358090973434813,265.5923806510481
2016-05-22 11:00:00,343.3333333333333,129.53853614037516,-11.437415666253258,270.51448794700354
2016-05-22 12:00:00,126.66666666666667,117.27255414324168,-23.703777926558644,258.248886213042
2016-05-22 13:00:00,103.33333333333333,124.32354396259599,-16.65299006452223,265.3000779897142
2016-05-22 14:00:00,106.66666666666667,113.634147914145,-27.34249337193826,254.61078920022828
2016-05-22 15:00:00,96.66666666666667,116.97523218454292,-24.001466064248078,257.9519304333339
2016-05-22 16:00:00,88.33333333333333,121.47010577805557,-19.50662269391151,262.4468342500227
2016-05-22 17:00:00,265.0,179.54670699510837,38.569962668336416,320.5234513218803
2016-05-22 18:00:00,120.0,164.7519608405239,23.775207985823016,305.72871369522477
2016-05-22 19:00:00,96.66666666666667,123.78499868264082,3.5257096273511763,244.04428773793046
2016-05-22 20:00:00,116.66666666666667,108.31819922267907,-19.580261554645787,236.2166600000039
2016-05-22 21:00:00,88.33333333333333,80.49094360983227,-54.65665110457752,215.63853832424206
2016-05-22 22:00:00,78.33333333333333,59.265423414331224,-78.64614731208064,197.1769941407431
2016-05-22 23:00:00,60.0,59.676103125078214,-79.6811282452476,199.03333449540403
2016-05-23 00:00:00,58.333333333333336,50.63446878701727,-89.4844887838483,190.75342635788286
2016-05-23 01:00:00,51.666666666666664,51.389380390997914,-89.13245119755963,191.91121197955545
2016-05-23 02:00:00,58.333333333333336,50.88887894292867,-89.84645015384379,191.62420803970113
2016-05-23 03:00:00,51.666666666666664,51.08614247526249,-89.76244358205146,191.93472853257646
2016-05-23 04:00:00,50.0,51.674217705597286,-89.234482117869,192.5829175290636
2016-05-23 05:00:00,66.66666666666667,58.092681537588746,-82.84793428582573,199.03329736100324
2016-05-23 06:00:00,60.0,65.65002714852308,-75.30753632609314,206.6075906231393
2016-05-23 07:00:00,56.666666666666664,86.0419437183049,-54.924619826402875,227.0085072630127
2016-05-23 08:00:00,51.666666666666664,115.20071435765061,-25.770628891174084,256.1720576064753
2016-05-23 09:00:00,55.0,105.24116050089873,-35.73272118316507,246.21504218496253
2016-05-23 10:00:00,51.666666666666664,125.39369591547657,-15.581533913102561,266.3689257440557
2016-05-23 11:00:00,56.666666666666664,138.55807802517202,-2.4178677977922973,279.53402384813637
2016-05-23 12:00:00,61.666666666666664,117.0826936417123,-23.8936324444237,258.0590197278483
2016-05-23 13:00:00,56.666666666666664,120.32919948066788,-20.647328562790705,261.3057275241265
2016-05-23 14:00:00,58.333333333333336,111.91110281400495,-29.065532488459183,252.88773811646908
2016-05-23 15:00:00,73.33333333333333,113.49890985050304,-27.47778241489705,254.47560211590314
2016-05-23 16:00:00,156.66666666666666,124.78787436874521,-16.188848122407393,265.7645968598978
2016-05-23 17:00:00,380.0,194.00098754418337,53.02424918060137,334.9777259077654
2016-05-23 18:00:00,123.33333333333333,169.38355572668794,28.406808834695113,310.36030261868075
2016-05-23 19:00:00,120.0,151.87175702223965,31.61247304981822,272.1310409946611
2016-05-23 20:00:00,105.0,122.14099801283841,-5.757457391106669,250.0394534167835
2016-05-23 21:00:00,68.33333333333333,89.74364752522325,-45.403941728605304,224.8912367790518
2016-05-23 22:00:00,63.333333333333336,66.36511823786435,-71.54644701104618,204.27668348677489
2016-05-23 23:00:00,58.333333333333336,62.88420302355013,-76.47302286293814,202.2414289100384
2016-05-24 00:00:00,50.0,56.28972528580361,-83.82922679852753,196.40867737013474
2016-05-24 01:00:00,56.666666666666664,56.12442924300228,-84.39739685767657,196.64625534368113
2016-05-24 02:00:00,55.0,56.26390466354283,-84.47141894469112,196.9992282717768
2016-05-24 03:00:00,53.333333333333336,54.624400246322836,-86.22418032212829,195.47298081477396
2016-05-24 04:00:00,53.333333333333336,54.29100502300241,-86.61768931143621,195.19969935744103
2016-05-24 05:00:00,106.66666666666667,60.85344079339224,-80.08716954090896,201.79405112769342
2016-05-24 06:00:00,71.66666666666667,68.59645852076659,-72.36109946469153,209.5540165062247
2016-05-24 07:00:00,161.66666666666666,90.01820054499156,-50.948357510534564,230.9847586005177
2016-05-24 08:00:00,56.666666666666664,114.41416121832259,-26.557176541308024,255.3854989779532
2016-05-24 09:00:00,38.333333333333336,105.22015737641779,-35.75371881844542,246.194033571281
2016-05-24 10:00:00,66.66666666666667,121.26738736288186,-19.707836976493212,262.2426117022569
2016-05-24 11:00:00,101.66666666666667,129.00220068890627,-11.973739644852344,269.9781410226649
2016-05-24 12:00:00,128.33333333333334,112.06662904594953,-28.909691550980654,253.0429496428797
2016-05-24 13:00:00,118.33333333333333,116.68108159871466,-24.295440955542347,257.65760415297166
2016-05-24 14:00:00,150.0,108.35284556523126,-32.62378424806843,249.32947537853096
2016-05-24 15:00:00,141.66666666666666,108.62401956687845,-32.35266720956656,249.60070634332345
2016-05-24 16:00:00,141.66666666666666,124.3444453083691,-16.632271696191964,265.32116231293014
2016-05-24 17:00:00,203.33333333333334,200.96400326193208,59.98727036877352,341.94073615509063
2016-05-24 18:00:00,136.66666666666666,165.43565161239803,24.45891019038649,306.41239303440955
2016-05-24 19:00:00,123.33333333333333,116.25331205145656,-4.0059672581180195,236.51259136103113
2016-05-24 20:00:00,96.66666666666667,110.17626733480505,-17.72218313978793,238.074717809398
2016-05-24 21:00:00,76.66666666666667,77.81955247049433,-57.3280317739862,212.96713671497486
2016-05-24 22:00:00,61.666666666666664,60.20601071010191,-77.70554951393845,198.11757093414226
2016-05-24 23:00:00,58.333333333333336,57.148786837685066,-82.20843401812036,196.5060076934905
2016-05-25 00:00:00,53.333333333333336,49.93975128175987,-90.17919576941435,190.05869833293409
2016-05-25 01:00:00,53.333333333333336,50.57884858226285,-89.94297248402589,191.1006696485516
2016-05-25 02:00:00,56.666666666666664,50.002738103901166,-90.73258046933735,190.7380566771397
2016-05-25 03:00:00,48.333333333333336,50.03530408337966,-90.81327144977851,190.88387961653783
2016-05-25 04:00:00,55.0,51.10270715553689,-89.80598214345754,192.01139645453134
2016-05-25 05:00:00,55.0,61.242147130861056,-79.69845816791742,202.18275242963955
2016-05-25 06:00:00,55.0,65.63014651190565,-75.32740643798866,206.58769946179996
2016-05-25 07:00:00,65.0,91.29724794446028,-49.66930507548042,232.26380096440099
2016-05-25 08:00:00,83.33333333333333,108.54407596303167,-32.4272567610021,249.51540868706545
2016-05-25 09:00:00,90.0,99.2594115416806,-41.714459617579735,240.23328270094095
2016-05-25 10:00:00,78.33333333333333,115.67997916613308,-25.29524013763603,256.6551984699022
2016-05-25 11:00:00,50.0,124.49379946035603,-16.482135837795113,265.4697347585072
2016-05-25 12:00:00,60.0,110.44596525716335,-30.530350304159185,251.4222808184859
2016-05-25 13:00:00,71.66666666666667,112.76963621832098,-28.20688130033227,253.74615373697424
2016-05-25 14:00:00,80.0,106.19237299200404,-34.78425178572601,247.1689977697341
2016-05-25 15:00:00,80.0,106.56153632824504,-34.4151454128224,247.53821806931248
2016-05-25 16:00:00,231.66666666666666,117.47456585144546,-23.50214611990627,258.4512778227972
2016-05-25 17:00:00,118.33333333333333,188.51862289808605,47.541895023304846,329.49535077286725
2016-05-25 18:00:00,156.66666666666666,156.34719984859262,15.370463444552854,297.3239362526324
2016-05-25 19:00:00,118.33333333333333,100.38414507681257,-19.875129955227507,220.64342010885264
2016-05-25 20:00:00,190.0,103.42259035616624,-24.47585559640946,231.32103630874195
2016-05-25 21:00:00,56.666666666666664,73.21968333164534,-61.92789631743213,208.3672629807228
2016-05-25 22:00:00,53.333333333333336,56.69737772597071,-81.21417788842703,194.60893334036845
2016-05-25 23:00:00,53.333333333333336,56.32918260939934,-83.02803363143101,195.6863988502297
2016-05-26 00:00:00,53.333333333333336,49.47575306679941,-90.64318936713009,189.5946955007289
2016-05-26 01:00:00,55.0,49.936554717316426,-90.58526173059627,190.45837116522912
2016-05-26 02:00:00,50.0,49.621562148546204,-91.113751805761,190.3568761028534
2016-05-26 03:00:00,56.666666666666664,48.80674358431381,-92.04182732964006,189.65531449826767
2016-05-26 04:00:00,50.0,49.903101688910255,-91.00558299074115,190.81178636856166
2016-05-26 05:00:00,56.666666666666664,57.961796809506126,-82.97880386985724,198.9023974888695
2016-05-26 06:00:00,61.666666666666664,63.53897161074016,-77.41857671970132,204.49651994118165
2016-05-26 07:00:00,100.0,86.43010012432462,-54.53644827614342,227.39664852479268
2016-05-26 08:00:00,156.66666666666666,105.74255882831216,-35.22876927623852,246.71388693286283
2016-05-26 09:00:00,276.6666666666667,97.10323537688261,-43.8706311628891,238.07710191665433
2016-05-26 10:00:00,265.0,111.72039969459166,-29.25481498968597,252.6956143788693
2016-05-26 11:00:00,243.33333333333334,117.76024053731982,-23.215690141338484,258.7361712159781
2016-05-26 12:00:00,221.66666666666666,102.01949335351863,-38.9568175883109,242.99580429534814
2016-05-26 13:00:00,75.0,102.43300400917116,-38.543508889992694,243.409516908335
2016-05-26 14:00:00,68.33333333333333,96.03236355936207,-44.944256598909845,237.00898371763398
2016-05-26 15:00:00,61.666666666666664,96.07489699378755,-44.90178012799794,237.05157411557303
2016-05-26 16:00:00,495.0,115.76910761925211,-25.207599734806706,256.7458149733109
2016-05-26 17:00:00,440.0,175.21894819298095,34.242224921886276,316.19567146407564
